time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain
2016-01-01 00:00,7.299279785,19.88923073,318.9893188,93.43470764,3.155581474,0.01194
2016-01-02 00:00,6.074609375,18.86857414,309.4617615,84.63179779,5.064240456,0.00659
2016-01-03 00:00,5.180291748,12.46145725,302.9970398,76.39728546,8.68328476,0.00293
2016-01-04 00:00,3.942254639,25.41599274,285.8925171,80.94600677,4.704588413,0.00146
2016-01-05 00:00,5.139703369,12.11763382,312.4177551,90.74043274,4.637485981,0.01051
2016-01-06 00:00,1.915155029,25.86851692,285.3524475,80.21700287,2.831932068,0
2016-01-07 00:00,-0.017858887,28.17130661,243.8148804,73.59526825,3.6533885,0
2016-01-08 00:00,1.306726074,12.29229355,291.9952087,88.40189362,2.530055285,0.00434
2016-01-09 00:00,7.181359863,11.44784832,320.6783752,84.16364288,7.428395271,0.00404
2016-01-10 00:00,2.696588135,7.675498962,296.805542,79.84139252,7.592872143,0.00379
2016-01-11 00:00,3.168084717,15.82170391,299.3100281,78.077034,7.558833122,0.00194
2016-01-12 00:00,2.198358154,28.48912048,289.8416443,80.23600006,4.785252094,0.00027
2016-01-13 00:00,0.145318604,19.24734879,279.2290344,86.87177277,1.476507306,0
2016-01-14 00:00,1.529138184,32.27191162,273.7158508,82.5003891,4.014743328,0
2016-01-15 00:00,0.422052002,25.28640938,273.6992798,85.38617706,2.17320323,0
2016-01-16 00:00,-0.341802979,28.80366898,273.5930481,85.44764709,1.743343234,0.00395
2016-01-17 00:00,0.654473877,17.86618805,289.34021,94.06873322,2.96738553,0.01901
2016-01-18 00:00,3.0480896,28.57377625,295.0946045,91.26251221,3.365258932,0.00084
2016-01-19 00:00,3.805566406,22.45947456,306.249939,91.45103455,3.266462088,0.02236
2016-01-20 00:00,6.252008057,19.95412064,314.5904236,71.49141693,10.76778126,0.00863
2016-01-21 00:00,3.750604248,22.25490379,290.2032471,73.88186646,6.566684246,0
2016-01-22 00:00,0.882501221,37.00701904,266.2269592,72.37310791,4.119608879,0
2016-01-23 00:00,0.056329346,30.22176361,270.8891602,91.85654449,1.789374352,0.00349
2016-01-24 00:00,9.738793945,24.16677666,337.5763245,91.85991669,7.138506413,0.00079
2016-01-25 00:00,9.627862549,18.66503143,334.2121582,87.35347748,8.543131828,0.00065
2016-01-26 00:00,5.22701416,42.95557785,278.8236084,78.93127441,4.995666981,0.00118
2016-01-27 00:00,4.674035645,17.01468849,293.755249,86.89513397,3.236000538,0.00014
2016-01-28 00:00,6.450708008,16.98210526,319.3586731,91.92087555,2.830721617,0.00334
2016-01-29 00:00,6.075280762,20.14436531,315.1846008,92.8477478,2.569149494,0.00203
2016-01-30 00:00,5.210656738,26.6995697,312.0745544,83.34605408,2.899624109,0.00006
2016-01-31 00:00,9.684838867,22.83903885,336.9665833,91.75650024,6.295141697,0.00319
2016-02-01 00:00,8.059533691,30.19693375,325.7465515,83.52716827,6.154923916,0.00785
2016-02-02 00:00,4.227258301,40.22551727,275.366394,75.56970215,4.806398869,0.00002
2016-02-03 00:00,7.174859619,21.36157799,321.683136,90.41648865,6.645913601,0.00093
2016-02-04 00:00,6.337670898,44.33235931,318.7718201,84.67925262,4.165921688,0.00123
2016-02-05 00:00,3.704553223,51.43340302,292.280304,75.54878998,6.16039753,0.00088
2016-02-06 00:00,4.441552734,17.92453766,308.5114441,84.41035461,6.545342922,0.0088
2016-02-07 00:00,2.048638916,29.49314308,290.8266907,83.32405853,2.002544641,0.00695
2016-02-08 00:00,1.213250732,11.92661572,287.0881042,86.8158493,4.803367615,0.01556
2016-02-09 00:00,2.793786621,37.31181335,297.1220093,76.98122406,9.147125244,0.00291
2016-02-10 00:00,5.198480225,16.86955643,298.2901917,83.17326355,6.486123562,0.00833
2016-02-11 00:00,8.376062012,19.21485519,329.5791016,87.44918823,4.916784286,0.01578
2016-02-12 00:00,6.532739258,58.63408279,305.6352539,75.48010254,7.769454956,0.00135
2016-02-13 00:00,5.330865479,43.83164597,302.8354187,76.96637726,5.577226639,0.00664
2016-02-14 00:00,6.144464111,30.18454933,315.5479736,81.75744629,8.268322945,0.00979
2016-02-15 00:00,5.29519043,55.92472076,306.364502,82.37397003,5.166509151,0.00691
2016-02-16 00:00,1.615594482,76.62886047,259.025116,73.23012543,4.171504021,0.00022
2016-02-17 00:00,0.275079346,84.22161102,256.6753845,68.8368454,2.201048136,0
2016-02-18 00:00,6.102044678,34.97663498,317.6505737,85.83332062,7.32115221,0.00205
2016-02-19 00:00,5.224664307,43.97192764,308.3625183,68.2199173,8.559937477,0.00506
2016-02-20 00:00,7.494256592,49.97691727,324.8842163,83.16900635,10.79411507,0.00946
2016-02-21 00:00,9.352410889,52.7134285,332.6098938,82.17462921,9.709256172,0.00032
2016-02-22 00:00,9.958856201,83.62293243,313.8237305,81.81736755,8.658270836,0.00002
2016-02-23 00:00,8.969995117,70.01660919,323.0161743,87.29954529,4.716715813,0.00031
2016-02-24 00:00,6.274163818,38.27650452,314.5862122,84.61154175,5.593855858,0.00192
2016-02-25 00:00,4.093621826,52.18197632,302.0535889,78.52406311,7.029993057,0.00501
2016-02-26 00:00,4.873529053,63.92067337,299.8546753,73.16893768,7.478290558,0.00161
2016-02-27 00:00,2.324761963,25.0712471,284.5430298,86.40667725,3.508681297,0.0118
2016-02-28 00:00,4.092492676,49.1275444,301.6947632,85.59728241,4.054860115,0.0103
2016-02-29 00:00,7.318994141,60.09247971,313.1469421,74.11402893,8.313727379,0.01434
2016-03-01 00:00,5.667749023,80.16804504,300.9108887,69.99794006,9.049836159,0.00307
2016-03-02 00:00,6.860131836,36.36855698,311.1043091,78.05602264,7.26207304,0.0052
2016-03-03 00:00,4.340264893,72.8908844,297.1929016,81.21549225,6.10014677,0.00531
2016-03-04 00:00,3.431756592,41.80871201,276.6999512,82.84426117,8.114334106,0.0252
2016-03-05 00:00,3.631799316,101.3893051,276.1080933,78.52261353,4.742203236,0.00822
2016-03-06 00:00,2.81206665,23.22686577,290.40271,89.26789093,10.21498775,0.01205
2016-03-07 00:00,5.706262207,146.0219116,280.1707153,74.30841064,6.489450932,0.00051
2016-03-08 00:00,5.695855713,28.75467491,304.1687927,83.11204529,6.624054909,0.00243
2016-03-09 00:00,2.744470215,56.2808342,287.6568604,86.06303406,7.259897709,0.00365
2016-03-10 00:00,3.513726807,115.7646332,283.4515076,77.46663666,5.234876156,0.00018
2016-03-11 00:00,2.400445557,84.37462616,284.9388733,81.13516235,1.166722178,0.00008
2016-03-12 00:00,2.061853027,144.1587219,257.5050354,75.32514191,3.567775011,0.00016
2016-03-13 00:00,1.807122803,115.431572,257.37146,69.90274048,5.394448757,0.00017
2016-03-14 00:00,1.785668945,113.17202,272.0568542,70.49055481,3.089469671,0.00002
2016-03-15 00:00,1.025994873,55.86086655,279.9069824,88.94842529,1.614434958,0.00428
2016-03-16 00:00,9.079278564,112.5367279,322.7128906,90.18778992,4.981143951,0.00131
2016-03-17 00:00,11.16781006,90.01449585,336.8531799,86.52850342,6.439962387,0.00368
2016-03-18 00:00,10.83574829,123.5817642,327.2004395,86.79608917,5.614055634,0.00275
2016-03-19 00:00,11.44939575,98.65033722,338.6251221,85.97422028,5.972816944,0.00206
2016-03-20 00:00,10.53954468,157.1466064,328.2225952,77.96514893,5.09992218,0.00027
2016-03-21 00:00,8.86348877,141.8834991,308.559082,66.92661285,7.345970631,0.00105
2016-03-22 00:00,8.060540771,109.4977188,317.1993103,71.57822418,2.34169817,0.00006
2016-03-23 00:00,8.959985352,91.17570496,322.6449585,86.93700409,4.469116211,0.0007
2016-03-24 00:00,10.11812744,105.3716736,331.7163086,88.90956879,3.101380825,0.00184
2016-03-25 00:00,8.531945801,147.655777,312.6374817,75.27487183,5.287734509,0.00342
2016-03-26 00:00,7.60894165,109.3135147,314.0027771,84.95039368,4.188149452,0.01246
2016-03-27 00:00,6.767602539,144.8268738,292.1808777,81.40026855,1.888789654,0.00101
2016-03-28 00:00,6.522393799,119.1783676,297.8319092,80.74508667,2.395879269,0.00269
2016-03-29 00:00,5.544152832,107.7039185,304.7609253,89.85572815,2.738850355,0.00504
2016-03-30 00:00,5.994592285,85.21747589,309.1645813,92.34381104,3.558701515,0.00568
2016-03-31 00:00,3.936669922,62.17769623,297.3985596,92.00878906,6.729606152,0.02025
2016-04-01 00:00,3.582971191,65.66423798,293.553833,84.2195816,6.472187042,0.00916
2016-04-02 00:00,3.35100708,107.8523102,284.6490173,60.02240372,5.800890446,0.00002
2016-04-03 00:00,3.122033691,148.3123169,278.3690186,68.67476654,3.219248772,0.00023
2016-04-04 00:00,3.46819458,140.3053284,264.6985779,68.78913116,2.144481897,0.00035
2016-04-05 00:00,3.126031494,143.3519897,261.2365723,73.00410461,1.218013644,0.00002
2016-04-06 00:00,2.982141113,143.7327118,262.6760254,76.96808624,3.167399168,0.00026
2016-04-07 00:00,3.683312988,122.6560593,290.4833984,74.75655365,3.276968956,0.0055
2016-04-08 00:00,2.610772705,114.7578354,282.2160645,71.67218781,3.738949537,0.0002
2016-04-09 00:00,2.125787354,71.61217499,282.4515686,84.82364655,5.834181786,0.00627
2016-04-10 00:00,4.132104492,90.10890961,298.0407104,90.77223969,3.808577061,0.0063
2016-04-11 00:00,5.456903076,116.3512726,304.9501953,89.47732544,1.127560496,0.0031
2016-04-12 00:00,6.134179688,129.5570679,307.1371155,86.39129639,0.407283902,0.0012
2016-04-13 00:00,5.923364258,104.5142059,305.7145081,87.81771088,0.998306215,0.00319
2016-04-14 00:00,6.153253174,113.6033096,308.1635437,84.73480988,2.740557671,0.00076
2016-04-15 00:00,6.544213867,100.7912674,310.9103394,85.49730682,3.127034903,0.00055
2016-04-16 00:00,7.687158203,117.909874,317.0498962,87.6700592,1.859594464,0.00062
2016-04-17 00:00,9.020196533,138.0363617,314.6920776,85.31962585,0.566680491,0.00008
2016-04-18 00:00,10.61156616,172.2861023,319.2228394,75.33394623,1.413268924,0.00006
2016-04-19 00:00,8.873254395,171.0993958,308.3822937,84.35021973,1.559639454,0.00026
2016-04-20 00:00,10.60692749,240.9580688,322.8712463,76.28672791,1.91814816,0
2016-04-21 00:00,11.04796753,172.699295,332.971405,82.94945526,4.847312927,0.00018
2016-04-22 00:00,11.22628174,170.8703766,330.646759,75.3816452,4.833866119,0
2016-04-23 00:00,10.58446655,180.2455444,321.8730774,71.85773468,7.91244936,0.00033
2016-04-24 00:00,7.748071289,185.7935181,294.5162354,59.97499466,8.670969963,0.00037
2016-04-25 00:00,6.992730713,168.3166046,286.8252563,65.51686859,4.767906189,0.00098
2016-04-26 00:00,6.312188721,181.7795715,285.9256287,69.2623291,2.020748615,0.00353
2016-04-27 00:00,6.674401855,177.4511261,303.921936,75.73690796,2.381378412,0.00319
2016-04-28 00:00,8.141473389,172.9803009,302.1004333,68.24191284,4.044425011,0.00011
2016-04-29 00:00,8.976739502,147.1706085,317.2320251,71.70848083,7.872499466,0.00104
2016-04-30 00:00,11.91112671,173.8158569,336.8316956,72.25588226,6.935920715,0.00024
2016-05-01 00:00,13.32027588,180.9254303,343.6413574,74.0157547,7.873613834,0.00002
2016-05-02 00:00,10.68795166,114.3340683,333.5575562,84.35939789,5.376988888,0.00957
2016-05-03 00:00,7.064141846,138.106842,297.2618408,76.35764313,6.165819168,0.00423
2016-05-04 00:00,7.079705811,162.0344696,296.0801697,67.89311981,6.497750282,0.00307
2016-05-05 00:00,6.570245361,145.6352386,303.057251,71.39812469,2.898297787,0.004
2016-05-06 00:00,5.388970947,117.5146255,303.4805908,83.94680786,2.719377041,0.00494
2016-05-07 00:00,6.449517822,89.23284149,309.1981506,85.12501526,4.287315369,0.01098
2016-05-08 00:00,6.235803223,114.3553085,305.2459412,82.48712921,4.865266323,0.00429
2016-05-09 00:00,6.091943359,77.5072937,306.727478,82.2731781,6.39387989,0.00579
2016-05-10 00:00,7.53057251,170.567337,306.3987122,64.38646698,4.939554214,0.00012
2016-05-11 00:00,6.83526001,164.0617676,304.9985352,66.86392212,2.72655797,0.00198
2016-05-12 00:00,6.728387451,171.1766663,301.0808411,68.0711441,2.402050257,0.00014
2016-05-13 00:00,6.024407959,162.215332,296.496521,59.73257828,4.663798809,0.00005
2016-05-14 00:00,8.895501709,166.2272949,319.6684875,67.18641663,4.196769238,0.00005
2016-05-15 00:00,10.57946167,146.7148895,329.9785461,72.65139008,3.847838163,0.00198
2016-05-16 00:00,10.70079956,189.8077393,325.2989807,79.73696899,3.1463899612426798,0.01229
2016-05-17 00:00,8.50725708,117.680481,318.8258057,75.43432617,5.308790207,0.00627
2016-05-18 00:00,10.10839233,192.4931946,320.4728699,70.73503876,2.502837896,0.00022
2016-05-19 00:00,10.98879395,200.2085876,324.4322815,69.37998962,2.202694416,0.00016
2016-05-20 00:00,10.17815552,206.5625305,306.350647,77.63700104,2.51275444,0.00212
2016-05-21 00:00,10.90563354,225.3853455,315.7348328,80.46011353,3.315520763,0.00069
2016-05-22 00:00,10.85601196,243.0265656,316.8904419,80.14794922,3.252053738,0.00023
2016-05-23 00:00,9.559106445,157.4811401,328.5726929,87.26281738,6.660759926,0.00184
2016-05-24 00:00,12.64885864,120.2625809,328.3537292,88.34658051,5.848895073,0.00421
2016-05-25 00:00,13.10088501,168.8982697,327.0450439,79.21231079,3.075202942,0.00021
2016-05-26 00:00,14.35338745,207.5266571,340.9882507,74.46284485,5.294611454,0.00183
2016-05-27 00:00,14.31118164,214.2700958,340.2198486,73.34088135,4.268139839,0.00294
2016-05-28 00:00,12.71077881,229.7973785,318.8625793,65.62888336,2.803220987,0.00009
2016-05-29 00:00,11.75744019,214.0537567,311.6567078,71.78069305,2.073808908,0.00056
2016-05-30 00:00,12.01879272,211.6024475,318.0284424,71.30975342,1.784190655,0.00203
2016-05-31 00:00,11.30993042,204.4418335,308.2024841,76.22527313,1.440027118,0.00083
2016-06-01 00:00,10.60540161,168.8859406,334.2763977,85.94477844,3.696755648,0.0042
2016-06-02 00:00,8.108361816,62.6735878,328.3190002,93.19224548,6.530123234,0.03435
2016-06-03 00:00,8.413201904,128.8606873,319.355072,73.80400085,4.313673973,0.00443
2016-06-04 00:00,8.800714111,173.9577026,300.9449463,64.78356171,4.844070911,0.00024
2016-06-05 00:00,9.491693115,126.8704605,330.7650757,77.87918854,4.029428005,0.00266
2016-06-06 00:00,9.968164063,148.3068237,330.2624207,77.29727173,2.917081118,0.00695
2016-06-07 00:00,10.05184326,211.8668213,316.0493164,71.29559326,3.945582628,0.00126
2016-06-08 00:00,11.76018677,202.1929779,335.1405029,79.9712677,6.222677708,0.00488
2016-06-09 00:00,12.11507568,181.6459961,342.4268188,83.62264252,6.278220654,0.00332
2016-06-10 00:00,12.3800293,252.7661896,314.7217102,66.48577118,4.214048862,0.00004
2016-06-11 00:00,12.40053711,219.3759613,341.7319336,76.70983124,2.325110197,0.00013
2016-06-12 00:00,15.95543823,230.2627411,356.710968,82.92932129,2.521143913,0.00078
2016-06-13 00:00,14.42870483,229.9265594,346.0748901,88.36732483,1.893696785,0.00043
2016-06-14 00:00,15.52996216,183.993103,364.2530823,86.45574951,1.300918818,0.00061
2016-06-15 00:00,16.05376587,200.3986969,359.9186096,84.13991547,3.075799465,0.01169
2016-06-16 00:00,14.55196533,238.4135895,325.5209045,72.52017212,3.546804428,0.00002
2016-06-17 00:00,12.2517334,208.3451996,316.1807861,64.93663788,4.088366032,0.00001
2016-06-18 00:00,11.59411011,227.1824493,312.7936401,62.6156044,4.097835541,0.00003
2016-06-19 00:00,11.54165039,298.1104126,320.5346985,74.74295807,1.344797015,0.00001
2016-06-20 00:00,11.93364868,180.3642578,331.4359741,85.74616241,1.201290965,0.00006
2016-06-21 00:00,13.14486084,157.1061096,345.8176575,86.00131226,0.809413254,0.0006
2016-06-22 00:00,11.8467041,103.3150635,343.8763123,91.69304657,1.84269166,0.01064
2016-06-23 00:00,9.607202148,128.3498993,322.8497925,70.21640778,4.041323185,0.00007
2016-06-24 00:00,10.10357056,163.5280151,328.8869324,63.97946548,3.480623245,0.00016
2016-06-25 00:00,10.14785156,140.4173584,334.3986511,74.192276,3.738145113,0.00028
2016-06-26 00:00,11.00548706,256.4169312,321.6495056,73.39239502,2.886953592,0.00005
2016-06-27 00:00,11.48226318,247.9494171,318.8216858,71.72958374,0.671959281,0.00005
2016-06-28 00:00,14.28817139,192.1898804,348.5994263,75.96975708,1.975593925,0.00053
2016-06-29 00:00,15.4182373,244.7415314,344.2351379,76.37327576,2.364132881,0.00233
2016-06-30 00:00,13.67739258,269.7611084,320.6861267,78.13333893,2.979893684,0.00008
2016-07-01 00:00,12.09075317,109.2673187,340.4608765,87.57033539,2.086777687,0.00973
2016-07-02 00:00,12.9777771,231.9918518,325.2474976,75.63043213,4.049477577,0.0016
2016-07-03 00:00,12.01009521,135.0942993,337.8696899,89.3183136,3.059220552,0.00748
2016-07-04 00:00,12.512323,222.3059082,319.346405,78.61368561,4.35128212,0.00168
2016-07-05 00:00,11.99776611,112.9235611,343.3588562,91.85170746,0.972039402,0.00268
2016-07-06 00:00,13.3635498,205.4455566,334.2184753,77.1627121,3.836407661,0.00034
2016-07-07 00:00,13.52153931,197.2800598,336.6691284,76.49731445,4.755422115,0.00318
2016-07-08 00:00,13.42592773,221.839386,326.6834412,70.08120728,5.650608063,0.00003
2016-07-09 00:00,13.16536865,164.0062408,331.5695496,73.01229858,4.856864929,0.00026
2016-07-10 00:00,13.35198364,184.8104553,345.8560486,72.90893555,4.159594059,0.00027
2016-07-11 00:00,12.6635376,211.7650909,319.6787109,80.31323242,1.317290425,0.0058
2016-07-12 00:00,12.93551025,168.145462,341.3037415,78.75796509,2.436655521,0.00261
2016-07-13 00:00,12.42467651,200.9651184,346.2250061,78.07033539,1.799051881,0.0001
2016-07-14 00:00,12.89074097,149.0176544,351.3986206,90.82211304,3.70851922,0.00569
2016-07-15 00:00,13.48824463,238.3148804,323.512085,77.52336884,3.583893538,0.00005
2016-07-16 00:00,13.64928589,220.5349731,340.09198,78.86323547,2.28266263,0.00007
2016-07-17 00:00,14.28768311,231.8201599,358.7475891,77.22346497,1.759393692,0
2016-07-18 00:00,14.90737305,243.2918549,363.0118713,68.45880127,4.344796658,0
2016-07-19 00:00,13.61031494,282.835022,299.4460144,74.33257294,1.356173277,0
2016-07-20 00:00,15.21639404,249.4352417,355.92453,81.36256409,0.794549465,0.00005
2016-07-21 00:00,16.84224854,246.1613617,344.852417,79.7256012,1.043370485,0.00028
2016-07-22 00:00,16.79723511,170.6340027,371.0135498,78.37546539,0.856609225,0.00004
2016-07-23 00:00,17.23543701,243.7684631,343.3384399,77.88079071,0.738617182,0.0001
2016-07-24 00:00,18.27300415,225.7499695,369.9335022,81.2717514,1.114627361,0.00032
2016-07-25 00:00,18.16228638,221.6890259,364.0477905,80.46533966,1.28974092,0.00271
2016-07-26 00:00,18.72866211,236.9249725,366.0537415,76.64038849,1.265653253,0.00003
2016-07-27 00:00,16.55999146,165.1626587,361.1773682,85.38950348,2.261311531,0.0003
2016-07-28 00:00,15.71428833,170.7237091,355.6590576,86.08010101,1.687058806,0.00011
2016-07-29 00:00,18.01903687,252.2670441,346.9970093,81.21430206,1.905189753,0.00005
2016-07-30 00:00,19.53954468,184.9430237,382.9745178,82.36669159,1.190140963,0.00008
2016-07-31 00:00,19.40661011,133.8271027,382.499176,85.85243988,1.58574605,0.01729
2016-08-01 00:00,18.25643311,237.4591064,354.5467224,76.68028259,2.847076416,0.00092
2016-08-02 00:00,16.04223022,123.5399933,366.1856995,89.9165802,2.091491938,0.00786
2016-08-03 00:00,17.26955566,180.5856476,351.6682129,85.172966,2.485184669,0.01259
2016-08-04 00:00,15.51049194,153.6459198,347.5457153,85.95897675,3.40196228,0.01252
2016-08-05 00:00,17.30263672,205.1486664,359.7806396,78.24510956,3.677612782,0.0012
2016-08-06 00:00,17.48595581,199.8093262,359.3256531,84.43697357,4.27010107,0.00459
2016-08-07 00:00,16.07268677,188.2566528,353.0814514,89.51655579,3.877550364,0.01805
2016-08-08 00:00,12.76433716,85.05063629,351.8092651,89.56890106,4.82862711,0.00891
2016-08-09 00:00,13.67748413,152.0697479,348.5772095,72.0801239,1.988344908,0.00002
2016-08-10 00:00,13.88329468,161.1627655,341.1834412,74.47877502,0.36989519,0.00006
2016-08-11 00:00,14.49758301,217.4295807,318.9603271,73.08613586,1.091707587,0.00054
2016-08-12 00:00,14.76439819,181.4252167,330.6322021,78.32089233,2.731964827,0.00337
2016-08-13 00:00,14.67797241,120.616478,360.7756958,83.79860687,3.019481421,0.00468
2016-08-14 00:00,15.89876709,195.2879333,337.8127747,79.19236755,4.312506199,0.00183
2016-08-15 00:00,15.26439819,206.3996887,341.0783386,76.8818512,2.606569529,0.00043
2016-08-16 00:00,15.6831604,170.1690979,363.068512,83.50184631,2.456654787,0.00079
2016-08-17 00:00,17.43639526,189.6902313,354.0232544,86.68897247,3.270090103,0.00334
2016-08-18 00:00,17.62044678,176.2480011,355.542572,89.87883759,1.128240585,0.00596
2016-08-19 00:00,16.78838501,192.9120941,368.9378052,83.9052124,1.606920958,0.00019
2016-08-20 00:00,14.63637695,134.5892639,360.7394104,77.7313385,2.319150448,0.00173
2016-08-21 00:00,13.41433105,135.8601685,344.6440735,77.54271698,2.19652009,0.00069
2016-08-22 00:00,13.49395142,139.1773987,353.6048584,80.36201477,0.9358477,0.00225
2016-08-23 00:00,15.27144775,190.1696472,323.5795898,74.44880676,1.793987632,0.00003
2016-08-24 00:00,15.20980225,161.8980255,345.0265198,76.34931183,1.668408275,0.00002
2016-08-25 00:00,15.0251709,151.0570831,354.8215027,79.91621399,2.926317215,0.00006
2016-08-26 00:00,15.19967041,121.0589371,360.7151794,83.41651917,4.483905315,0.00067
2016-08-27 00:00,12.52770386,123.9400024,342.5931091,72.36305237,1.909020066,0.00306
2016-08-28 00:00,10.29076538,105.9212723,323.6768494,67.59379578,2.352557182,0.00431
2016-08-29 00:00,11.54485474,123.4885712,338.4333801,67.2167511,2.954458475,0.00016
2016-08-30 00:00,13.5826355,116.8025665,354.0810852,81.66026306,3.746876478,0.00011
2016-08-31 00:00,14.7645813,75.00429535,361.9178162,89.04152679,6.374904156,0.00451
2016-09-01 00:00,14.38790283,99.66927338,345.1233826,82.19822693,5.692602158,0.00289
2016-09-02 00:00,13.09707031,143.8943024,335.7688599,73.67719269,5.364082336,0.00022
2016-09-03 00:00,13.61797485,134.5782318,350.7244568,82.14733124,5.613605022,0.00877
2016-09-04 00:00,12.77764282,91.78642273,336.7306519,87.34836578,4.745546341,0.01567
2016-09-05 00:00,12.93267212,129.1851654,338.0361023,74.91297913,6.678916454,0.00007
2016-09-06 00:00,13.58983765,140.4266968,352.5827942,83.2293396,5.533659935,0.00206
2016-09-07 00:00,13.44289551,43.21917725,355.006073,96.14071655,1.288954854,0.019
2016-09-08 00:00,13.40575562,33.52947998,353.934906,95.67126465,1.904331684,0.00872
2016-09-09 00:00,12.34719238,137.2093048,335.526886,79.49364471,5.869039536,0.00207
2016-09-10 00:00,14.0380188,34.65098953,358.2800293,93.00706482,4.186448097,0.03644
2016-09-11 00:00,14.61321411,139.7126923,351.4224548,85.76122284,5.769207954,0.0202
2016-09-12 00:00,11.65862427,144.7476807,321.8634644,71.49207306,1.661440611,0.00001
2016-09-13 00:00,11.77941284,27.38972855,346.8061829,93.11927795,5.039670467,0.03077
2016-09-14 00:00,11.26824341,65.13449097,341.3135071,85.04184723,7.421496391,0.00264
2016-09-15 00:00,11.72963867,152.9751587,311.1945801,71.11096191,6.136171818,0.00006
2016-09-16 00:00,13.26156006,27.44862175,351.9450073,85.91844177,6.282473087,0.02909
2016-09-17 00:00,11.7446228,129.1434174,299.1464539,67.73001099,9.511991501,0.00111
2016-09-18 00:00,11.46270142,101.6672211,305.2571106,80.17098236,2.678471804,0.00012
2016-09-19 00:00,10.71395264,141.9224396,294.9629822,78.99765778,2.705044508,0.00007
2016-09-20 00:00,9.372644043,91.56339264,307.1470642,83.94364166,2.17566824,0.00355
2016-09-21 00:00,9.907617188,123.8827209,311.0817261,83.64064026,1.724636912,0.00131
2016-09-22 00:00,10.03295288,72.44985962,331.7510986,91.01177216,2.310768366,0.00531
2016-09-23 00:00,12.65929565,94.91228485,326.3606567,84.11513519,6.205710888,0.03003
2016-09-24 00:00,10.5130249,77.53308105,307.1685791,80.73127747,4.68340683,0.00011
2016-09-25 00:00,10.58809814,74.51420593,333.9825745,85.53308868,4.617425919,0.0002
2016-09-26 00:00,11.87716064,66.18547821,346.8152161,83.58135986,5.783854961,0.00093
2016-09-27 00:00,10.32409058,18.64526367,340.1880493,93.47265625,2.107101679,0.02439
2016-09-28 00:00,7.310601807,111.1551971,298.8426208,68.44077301,4.655770302,0.00005
2016-09-29 00:00,6.160241699,108.9324875,282.2485352,72.8278656,1.334561586,0.00005
